sample_name	SRA_Run	GEO_Sample	GEO_Sample_Title
F2S4_160405_010_A01	SRR7328942	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_B01	SRR7328943	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_C01	SRR7328944	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_D01	SRR7328945	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_E01	SRR7328946	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_F01	SRR7328947	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_G01	SRR7328948	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_016_H01	SRR7328949	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_017_A01	SRR7328950	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_017_B01	SRR7328951	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_017_C01	SRR7328952	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160504_001_A01	SRR7329211	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_E01	SRR7329212	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_F01	SRR7329213	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_G01	SRR7329214	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_H01	SRR7329215	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_A01	SRR7329216	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_B01	SRR7329217	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_C01	SRR7329218	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_D01	SRR7329219	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_E01	SRR7329220	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_F01	SRR7329221	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160504_001_B01	SRR7329222	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_G01	SRR7329223	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_039_H01	SRR7329224	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_040_A01	SRR7329225	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_040_B01	SRR7329226	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160504_001_C01	SRR7329227	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160504_001_D01	SRR7329228	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160504_001_E01	SRR7329229	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_A01	SRR7329230	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_B01	SRR7329231	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_C01	SRR7329232	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_160803_038_D01	SRR7329233	GSM3189933	VISp_Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F1S4_180130_354_A01	SRR7329234	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_B01	SRR7329235	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_C01	SRR7329236	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_D01	SRR7329237	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_E01	SRR7329238	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_F01	SRR7329239	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_G01	SRR7329240	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_H01	SRR7329241	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_A01	SRR7329242	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_B01	SRR7329243	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_C01	SRR7329244	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_B01	SRR7329245	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_D01	SRR7329246	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_E01	SRR7329247	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_F01	SRR7329248	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_G01	SRR7329249	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_356_H01	SRR7329250	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_A01	SRR7329251	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_B01	SRR7329252	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_C01	SRR7329253	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_D01	SRR7329254	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_E01	SRR7329255	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_C01	SRR7329256	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_F01	SRR7329257	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_G01	SRR7329258	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_309_H01	SRR7329259	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_A01	SRR7329260	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_B01	SRR7329261	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_C01	SRR7329262	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_D01	SRR7329263	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_E01	SRR7329264	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_F01	SRR7329265	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_G01	SRR7329266	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_D01	SRR7329267	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_310_H01	SRR7329268	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_A01	SRR7329269	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_B01	SRR7329270	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_C01	SRR7329271	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_D01	SRR7329272	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_E01	SRR7329273	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_F01	SRR7329274	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_G01	SRR7329275	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_311_H01	SRR7329276	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_A01	SRR7329277	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_E01	SRR7329278	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_B01	SRR7329279	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_C01	SRR7329280	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_D01	SRR7329281	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_E01	SRR7329282	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_F01	SRR7329283	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_G01	SRR7329284	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_330_H01	SRR7329285	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_A01	SRR7329286	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_B01	SRR7329287	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_C01	SRR7329288	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_F01	SRR7329289	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_D01	SRR7329290	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_E01	SRR7329291	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_F01	SRR7329292	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_G01	SRR7329293	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_331_H01	SRR7329294	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_A01	SRR7329295	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_B01	SRR7329296	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_C01	SRR7329297	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_D01	SRR7329298	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_E01	SRR7329299	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_G01	SRR7329300	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_F01	SRR7329301	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_G01	SRR7329302	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_332_H01	SRR7329303	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_A01	SRR7329304	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_B01	SRR7329305	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_C01	SRR7329306	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_D01	SRR7329307	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_E01	SRR7329308	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_F01	SRR7329309	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_G01	SRR7329310	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_354_H01	SRR7329311	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_333_H01	SRR7329312	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_A01	SRR7329313	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_B01	SRR7329314	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_C01	SRR7329315	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_D01	SRR7329316	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_E01	SRR7329317	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_F01	SRR7329318	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_G01	SRR7329319	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_334_H01	SRR7329320	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_A01	SRR7329321	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_355_A01	SRR7329322	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_B01	SRR7329323	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_C01	SRR7329324	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_D01	SRR7329325	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_E01	SRR7329326	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_F01	SRR7329327	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_G01	SRR7329328	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F1S4_180130_335_H01	SRR7329329	GSM3189934	VISp_Npy-IRES2-FlpO/wt;Ai65F/wt_No Injection_1
F2S4_170516_001_A01	SRR7329330	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_B01	SRR7329331	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_013_D01	SRR7329332	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_013_E01	SRR7329333	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_013_F01	SRR7329334	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_013_G01	SRR7329335	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_013_H01	SRR7329336	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_014_G01	SRR7329337	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_014_H01	SRR7329338	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_C01	SRR7329339	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_D01	SRR7329340	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_E01	SRR7329341	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_F01	SRR7329342	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_G01	SRR7329343	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_002_H01	SRR7329344	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_A01	SRR7329345	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_B01	SRR7329346	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_C01	SRR7329347	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_001_B01	SRR7329348	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_D01	SRR7329349	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_E01	SRR7329350	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_F01	SRR7329351	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_G01	SRR7329352	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_003_H01	SRR7329353	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_A01	SRR7329354	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_B01	SRR7329355	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_C01	SRR7329356	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_D01	SRR7329357	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_E01	SRR7329358	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_001_C01	SRR7329359	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_F01	SRR7329360	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_G01	SRR7329361	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_004_H01	SRR7329362	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_A01	SRR7329363	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_B01	SRR7329364	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_C01	SRR7329365	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_D01	SRR7329366	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_E01	SRR7329367	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_F01	SRR7329368	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_G01	SRR7329369	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_001_D01	SRR7329370	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_005_H01	SRR7329371	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_A01	SRR7329372	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_B01	SRR7329373	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_C01	SRR7329374	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_D01	SRR7329375	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_E01	SRR7329376	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_F01	SRR7329377	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_G01	SRR7329378	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_006_H01	SRR7329379	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_A01	SRR7329380	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_001_E01	SRR7329381	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_B01	SRR7329382	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_C01	SRR7329383	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_D01	SRR7329384	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_E01	SRR7329385	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_F01	SRR7329386	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_G01	SRR7329387	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_007_H01	SRR7329388	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_A01	SRR7329389	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_B01	SRR7329390	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_C01	SRR7329391	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_001_F01	SRR7329392	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_D01	SRR7329393	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_E01	SRR7329394	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_F01	SRR7329395	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_G01	SRR7329396	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
F2S4_170516_008_H01	SRR7329397	GSM3189935	VISp_Nr5a1-Cre/wt;Ai11(RCL-FnGF-nT)/wt_No Injection_1
